GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,Density_min_value,valence_composition_average,HHIr_composition_average,IsAlkalineEarth_composition_average,Density_arithmetic_average,BCCvolume_padiff_composition_average,HHIp_composition_average,ElectronAffinity_composition_average,NfUnfilled_composition_average,IsRareEarth_composition_average,IsHexagonal_composition_average,ThermalConductivity_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,Polarizability_min_value,NValance_composition_average,ElasticModulus_composition_average,AtomicRadii_composition_average,BCCmagmom_composition_average,BCCfermi_composition_average,NfUnfilled_max_value,BCCenergy_pa_composition_average
-3.951946151,131.7,1.935223838,1.429,2.071973514,1198.143083,0.143947027,4863.0858,-0.93589679,1784.72722,101.0035555,0.618972218,0.071973514,0.028789405,104.7658814,15.7845113,1.212077156,0.802,6.7845113,35.19504822,1.170794588,0,3.177484263,11,-2.716404307
-6.672970065,291,4.516666667,2260,3.166666667,1687.5,0,4948,-0.162916667,3014.166667,66.8,0.091666667,0.008333333,0.333333333,42.06083333,5.175833333,0.50425,1.67,5.516666667,228.1133333,1.195483333,0.0215224,7.106161484,11,-5.323102054
-3.024686774,123,1.875,1.429,2.1875,2287.5,0.375,5265.238167,-0.6903125,3468.75,1.48125,0.6875,0.0625,0.1875,182.330925,28.2125,1.08,0.802,8.625,50.5,1.579875,0,3.865847153,11,-2.709574474
-4.051948603,130.4,1.6105919,1.429,2.07788162,1216.510903,0.15576324,5245.60725,-0.945560748,1847.352025,98.6,0.31152648,0.07788162,0.07788162,97.53341246,14.70404984,1.217757009,0.802,7.012461059,35.90342679,1.17135514,0,3.171042284,4,-2.808083186
-5.104649837,168.4,3.117894737,1879,5.353684211,4222.105263,0,6605.5,-2.379052632,3022.105263,97.90471579,0,0,0.545263158,40.63010526,8.834105263,0.723263158,3.77,13.34526316,94.41010526,1.444421053,0.84426512,5.914711468,0,-4.862060755
-3.844724735,108,1.650872818,1.429,2.039900249,1376.80798,0.209476309,4640.35725,-1.15734414,1908.478803,67.03017456,0.399002494,0.039900249,0.039900249,101.5318389,16.24837905,1.199201995,0.802,6.408977556,35.58104738,1.207645885,0,3.128390723,10,-2.677650351
-8.36503473,0,7.3,6511,4.28,3356,0,9480.5,-0.3407,3372,59.8,0,0,0.86,40.522,5.198,0.8162,8.6,4.7,127.04,1.5643,0.051849966,4.667758969,0,-8.249254136
-4.065189151,130.4,2.093385214,1.429,2.077821012,1215.953307,0.155642023,5216.2858,-0.930564202,1846.303502,98.63307393,0.793774319,0.077821012,0.077821012,97.84682412,14.72996109,1.235642023,0.802,6.529182879,34.11673152,1.174856031,0,3.180135537,11,-2.821736552
-4.073063227,130.4,2.083076923,1.429,2.076923077,1207.692308,0.153846154,5216.2858,-0.940815385,1830.769231,99.12307692,0.775384615,0.076923077,0.076923077,96.75783077,14.56092308,1.239015385,0.802,6.532307692,33.61230769,1.169658462,0,3.177561428,11,-2.81739561
-3.806069701,130.4,1.276485788,1.429,2,1047.803618,0.258397933,3495.35725,-1.094638243,1512.919897,70.36614987,0,0,0,115.9466455,17.68992248,1.201550388,0.802,6,30.23255814,1.189534884,0,3.163389282,0,-2.566346276
-4.925377668,169,2.658333333,535,3.975,3210.833333,0,5759,-1.081152778,2872.5,53.98333333,0,0,0.008333333,71.79833333,8.955833333,0.630833333,4.31,8.008333333,86.64166667,1.393766667,0.699999053,4.381856858,0,-4.777782728
-3.581355467,130.4,1.196538937,1.429,2,1192.212608,0.247218789,5503.0858,-1.192650569,1742.274413,67.55859085,0,0,0,101.997981,15.5315204,1.205315204,0.802,7.174289246,28.55377009,1.222830655,0,3.123361465,0,-2.404871688
-4.100499929,163,1.9625,1.696,3.3875,2148.75,0.25,4810.5392,-1.3408125,2801.25,69.975,0,0,0.0375,83.299475,11.82625,0.86875,0.557,8.0375,67.6375,1.3307,0.51166724,3.546984552,0,-3.764961255
-6.853504024,222.3,3.733333333,1.429,5.333333333,2706.666667,0,5895.35725,-4.316083333,1486.666667,144.7146667,0,0,0,57.69658667,7.24,0.618,0.802,7.466666667,137.7333333,1.2668,0,7.524404912,0,-6.106377287
-8.069330475,70,6.25,2330,4.75,2840.5,0,5670,-1.4575,3689,71.245,0,0,0,60.1975,3.0196,0.47075,5.53,4.75,137.0625,1.32156,0,7.308221156,0,-7.938603571
-6.699220843,287,4.506666667,2260,3.183333333,1705,0,6094,-0.162033333,3024,66.38,0,0,0.336666667,42.18766667,5.179333333,0.5031,1.67,5.493333333,228.9733333,1.195596667,0.021307367,7.115376988,0,-5.347639346
-3.941784627,123,1.961538462,1.429,2.115384615,1265.384615,0.192307692,3912.904833,-1.258076923,2111.538462,64.56153846,0,0,0.038461538,73.85629231,11.51923077,1.185384615,0.802,6.423076923,25.51538462,1.174307692,0,3.131305089,0,-2.690160367
-6.708867027,287,3.666666667,2260,3.666666667,3416.666667,0,7116.75,-0.0775,2116.666667,49.38333333,0,0.166666667,0.166666667,41.93333333,4.528333333,0.491666667,1.67,5.666666667,202.6666667,1.236333333,0,7.83240162,0,-5.37553287
-6.682395639,287,4.4975,2260,3.164166667,1683.333333,0,5404,-0.163333333,3018.166667,66.40158333,0,0,0.333333333,42.87575,5.293583333,0.503433333,1.67,5.5025,228.0233333,1.195413333,0.021360982,7.101369396,0,-5.332709406
-5.34458444,108.9,3.571428571,1.251,4.714285714,1485.714286,0,1261.61625,-3.325119048,1528.571429,111.9142857,0,0,0.571428571,18.36710857,2.414285714,1.288571429,1.1,4.714285714,32.85714286,1.180857143,0,3.307841841,0,-3.88736166
-4.988866836,275,3.355704698,1738,2.67114094,1506.711409,0.32885906,2099,-0.716375839,3689.261745,-57.51677852,0,0,0.32885906,69.42281879,7.366442953,0.39114094,3.03,2.67114094,310.5744966,1.183892617,0,8.229510138,0,-3.830959709
-4.084517452,130.4,2.015384615,1.429,2.076923077,1207.692308,0.153846154,5043.4858,-0.912173077,1830.769231,99.12307692,0.084615385,0.076923077,0.076923077,96.54398462,14.58153846,1.229769231,0.802,6.323076923,34.46153846,1.173546154,5.57377E-05,3.477453445,11,-2.828853822
-5.819209973,369,3.285714286,1823,5.142857143,5695.238095,0,6806.333333,-5.908622449,2642.857143,82.16666667,0,0.047619048,0.047619048,36.525,5.566666667,0.336190476,3.63,5.857142857,84.52380952,1.323904762,0.088218552,9.316057238,0,-5.218634622
-4.532835,129,2.219298246,1.429,2.365497076,1230.994152,0.14619883,4779.4858,-1.175950292,2020.467836,73.70233918,0,0,0.073099415,66.4118152,10.55555556,1.191666667,0.802,6.073099415,40.45321637,1.134020468,0.154288216,3.323606621,0,-3.227947999
-8.823964622,142,6.25,7310,4.75,6400,0,10843.33333,-2.01375,6095,96.85,0,0,0,57.495,7.35,0.6575,7.06,9.35,102.35,1.4769,0,6.019166595,0,-8.807434209
-3.880554,123,1.542105263,1.429,2.3,1525.263158,0.210526316,5845.489857,-1.454105263,1898.947368,70.36842105,0,0,0,86.22873684,13.57052632,1.199526316,0.4,8.278947368,26.9,1.198842105,0,3.6818189,0,-2.65436916
-4.054675206,130.4,2.777777778,1.429,2.222222222,1797.777778,0.111111111,5509.5715,-1.053388889,2620,89.48888889,0,0.111111111,0.222222222,52.70988889,7.986666667,1.315111111,0.802,8.111111111,22.2,1.189666667,8.94556E-05,4.086037535,0,-2.757299656
-4.177761052,130.4,2,1.429,2.074603175,1203.333333,0.158730159,3487.6858,-0.914730159,1903.015873,93.54365079,0,0,0.079365079,98.39578095,14.80634921,1.213634921,0.802,6.26984127,36.15555556,1.183993651,0,3.14316025,0,-2.95585106
-5.07648789,161.7,2.6,535,5,3800,0,4409.333333,-2.316666667,2420,99.544,0,0,0.4,49.836,10.02,0.572,3.77,9.8,94.4,1.3664,0.84426512,4.870743326,0,-4.847597144
-4.053921936,130.4,1.458623357,1.429,2.07733952,1211.523589,0.154679041,5374.35725,-0.941666667,1837.973705,98.89582367,0.154679041,0.07733952,0.07733952,97.13480913,14.60943542,1.216705336,0.802,7.160092807,36.42691415,1.16704563,0,3.155086449,2,-2.803067506
-3.954718442,130.4,1.771671827,1.429,2.077399381,1212.074303,0.154798762,5128.2858,-0.951064241,1839.009288,98.86315789,0.468266254,0.077399381,0.042569659,97.85065077,14.72058824,1.221749226,0.802,6.84752322,33.56037152,1.176780186,0,3.128089697,11,-2.710082397
-4.583059556,112,3.657183499,1.429,2.263157895,1379.800853,0.021337127,4424.35725,-0.893616643,3103.840683,107.2877667,0,0.263157895,0.263157895,60.82249246,9.241109531,1.238549075,0.802,5.836415363,31.11664296,1.140092461,0.000211868,4.467329663,0,-3.226134654
-4.586705104,170.4,3.655428571,1.429,2.264571429,1367.657143,0.022571429,5497.0858,-0.862207857,3081,109.5015714,0,0.263142857,0.263142857,60.96297143,9.168742857,1.241525714,0.802,5.833142857,31.28485714,1.143696286,0.000304095,4.464892891,0,-3.233965029
-3.964796727,27.9,1.8832,1.429,2.5168,2367.68,0.1168,3536.85725,-1.756754667,1851.84,104.609952,0,0,0,12.41156,1.87152,1.337488,0.4,9.7168,8.51808,1.232816,0,3.719090209,0,-2.570825245
-4.129222025,130.4,2.063846768,1.429,2.07980846,1210.295291,0.159616919,4708.6858,-0.907881085,1895.051875,95.15426975,0.351157223,0.031923384,0.07980846,100.3085492,15.1141261,1.215961692,0.802,6.383080607,36.44373504,1.185802075,0,3.174919198,11,-2.913126801
-3.695059799,130.4,2.090661831,1.429,2.181323663,2004.986401,0.181323663,6070.35725,-1.089143246,2140.979148,83.87425204,0,0,0.181323663,48.19695576,7.026291931,1.377334542,0.802,9.535811423,15.77515866,1.227552131,0,3.746995429,0,-2.432278284
-4.225254688,130.4,2.454890068,1.429,2.121304018,1209.628506,0.106141016,4522.904833,-0.943423048,2134.571645,101.2137225,0.454890068,0.121304018,0.121304018,100.5854895,15.18423048,1.213798332,0.802,6.485216073,35.3449583,1.141796816,6.10387E-05,3.626651754,10,-2.947916434
-3.92071749,123,1.604221636,1.429,2.395778364,1753.298153,0.197889182,4576.2858,-1.591952507,1990.765172,73.61319261,0,0,0,67.74287493,10.85092348,1.217941953,0.4,8.90237467,24.20844327,1.19939314,0,3.765197225,0,-2.666969275
-5.72480276,148,5.85,1.429,4.05,2095,0,6645.4858,-1.09,3450,70.525,1.4,0.25,0.2,37.43685,4.265,0.895,0.802,9.45,77.15,1.29055,0.5276657,5.050871225,7,-5.005514739
-8.840535558,26.7,3.84375,1.251,3.875,615.625,0,941.06275,0.775175781,596.875,117.2390625,0,0,0.953125,4.850405938,0.7453125,0.21640625,1.1,3.875,6.953125,0.945625,0,8.259526111,0,-4.708569754
-4.12579471,23.3,3.52,1.429,4.32,2400,0,3577.825,-4.87545,3420,155.34,0,0.2,0.2,4.41592,0.56,0.8284,0.4,10.08,24.4,1.3686,0.00016102,6.595723422,0,-3.300771276
-4.135223418,130.4,1.977675135,1.429,2.054657429,1192.070824,0.153964588,3381.025,-0.9290204,1877.213241,99.41416474,0,0,0.076982294,96.90528645,14.58814473,1.217528868,0.557,6.330254042,35.59661278,1.168883757,0,3.056200558,0,-2.912736284
-5.635855777,148,4.820512821,1.429,4.051282051,2294.871795,0,5153.10725,-1.180128205,4012.820513,71.27948718,2.564102564,0.256410256,0.256410256,37.67709231,4.256410256,0.943589744,0.802,8.820512821,73.84615385,1.31,0.54119559,4.907367667,10,-4.960250538
-3.910727088,112,3.142857143,1.429,3,2994.285714,0.228571429,6184.204143,-1.203285714,4568.571429,32.94285714,0,0.057142857,0.2,65.17534286,10.66,1.107714286,0.4,11.71428571,42.11428571,1.632685714,4.60057E-05,4.770529702,0,-3.530244269
-5.484105223,148,4.175879397,0.0899,3.924623116,2216.080402,0,4191.10378,-1.313442211,3899.497487,66.84824121,2.010050251,0.251256281,0.085427136,36.1137804,4.045226131,0.911959799,0.666793,8.83919598,74.12060302,1.258542714,0.530317286,4.83537743,8,-4.86786593
-4.187797993,130.4,1.997648903,1.429,2.078369906,1182.758621,0.156739812,4808.6858,-0.924631661,1879.310345,94.13691223,0,0,0.080721003,97.98257241,14.74811912,1.215854232,-5.816666667,6.315830721,36.1700627,1.177148903,0,3.160718369,0,-2.952143487
-3.354267148,130.4,1.129196086,1.429,2,1393.348198,0.247739378,6621.0858,-1.253742253,1874.953549,72.51967051,0,0,0.003716091,54.33904623,8.173665304,1.274928775,-5.816666667,8.109500805,21.19781989,1.274979562,0,2.892450128,0,-2.179333234
-4.146477238,130.4,2.172281776,1.429,2.095712098,1213.629403,0.133996937,4025.4858,-0.909714778,1955.972435,100.4721286,0,0.095712098,0.095712098,97.40603706,14.71860643,1.222588055,0.802,6.325421133,35.07274119,1.163403522,7.70578E-05,3.635758493,0,-2.883298354
-4.994963376,213,2.451219512,1550,4.445121951,3139.02439,0.237804878,9061.4,-1.611189024,3421.95122,17.88780488,0.012195122,0.006097561,0.006097561,94.39939024,12.53841463,0.678780488,4.31,10.85365854,86.82926829,1.493091463,0.514795805,5.688762271,2,-4.790142833
-4.54761964,142,3.484285714,1.429,2.275714286,1380.428571,0.044285714,5114.2858,-0.933182143,3000.714286,101.3517143,0,0.241428571,0.241428571,58.10441429,8.927285714,1.2386,0.802,5.787142857,31.19571429,1.147772857,0.01828577,4.352455064,0,-3.197945994
-4.196290785,130.4,1.929491435,1.429,2.062275926,1159.235161,0.132784491,3487.6858,-0.929502501,1751.414155,99.70173948,0,0,0.066392245,110.5690214,16.65950073,1.196860975,0.802,6.576948612,38.97357589,1.1484597,0,3.223256178,0,-2.957944974
-5.650178903,148,3.575,1.429,4.25,2172.5,0,6709.0858,-1.13425,3687.5,71.775,1.125,0.25,0.225,36.46435,4.13,0.92425,0.802,9.825,77.15,1.28615,0.5276657,4.94315797,5,-4.930795208
-8.71104569,0,6.608083652,5904,4.610496682,7449.668208,0,7449.333333,-0.178961392,7911.160265,82.88799517,0,0,0,51.16078826,5.666519204,0.636044641,8.12,6.562236075,85.9245928,1.425180575,0.001273273,4.717072952,0,-8.7044403
-4.169277564,137.5,2.015923567,1.429,2.111464968,1251.592357,0.143312102,3687.0858,-0.944705414,1949.044586,95.24633758,0,0,0.079617834,100.8530369,15.80414013,1.215923567,0.802,6.302547771,36.64012739,1.188280255,0,3.139189353,0,-2.950609666
-4.700938676,159,2.75,1.429,3,2312.5,0.25,3062.6858,-2.051279762,2475,25.1375,0,0,0.125,13.01215,2.8375,1.02375,0.802,4.75,40.75,1.327125,0.26383285,4.201613645,0,-3.734468296
-3.563176222,130.4,1.189473684,1.429,1.926315789,1131.578947,0.263157895,2796.625,-1.045447368,1605.263158,82.83473684,0,0,0,118.0599316,18.01578947,1.192736842,0.557,6.073684211,30.78947368,1.197263158,0,2.821639554,0,-2.448071637
-4.204183885,130.4,2.015384615,1.429,2.080769231,1167.307692,0.153846154,3920.6858,-0.939115385,1853.846154,94.995,0,0,0.076923077,96.20552308,14.48846154,1.2185,0.802,6.276923077,35.36346154,1.169353846,0,3.173199316,0,-2.948817703
-4.172991951,130.4,1.99600639,1.429,2.079872204,1196.485623,0.159744409,4808.6858,-0.908027157,1905.750799,93.04768371,0,0,0.083865815,99.40043514,14.96086262,1.212340256,-5.816666667,6.323482428,36.81709265,1.185806709,0,3.161648963,0,-2.957611389
-4.938836515,166.9,2.607296137,856,5.10944206,4407.296137,0,4516.333333,-2.647110157,2189.484979,101.7121888,0,0,0.429184549,50.62682403,10.7527897,0.699527897,3.77,10.18669528,91.87167382,1.506766094,0.828865434,4.932375205,0,-4.693997184
-3.941443334,123,1.602227526,1.429,2.381861575,1677.406523,0.190930788,4576.2858,-1.558214002,1946.300716,76.00533015,0,0,0,77.99827351,12.27207637,1.205409706,0.4,8.879872713,25.52108194,1.185879077,0,3.799347384,0,-2.686441403
-4.141867784,130.4,2.173745174,1.429,2.096525097,1201.158301,0.135135135,4025.4858,-0.924372587,1989.189189,97.71776062,0,0.096525097,0.096525097,102.4381027,15.503861,1.211351351,0.802,6.328185328,35.55598456,1.161293436,7.77124E-05,3.670552285,0,-2.886982619
-4.163547987,130.4,2.046260601,1.429,2.077101002,1182.34387,0.154202005,4708.6858,-0.937683115,1850.038551,96.32744796,0.254433308,0.023130301,0.077101002,96.95094665,14.60370085,1.221356978,0.802,6.354664611,35.31842714,1.170200463,0,3.168704613,11,-2.910789923
-8.533638719,94,6.48375,2330,4.51625,6850,0,4533.333333,0.0081125,6825.375,84.68975,0,0,0,98.07875,13.7623815,0.61045,5.53,4.51625,97.111875,1.4274625,0,5.652327953,0,-8.502880058
-8.061284803,60,6.235,2330,4.765,2788,0,5303.333333,-1.457331897,3637.25,70.525,0,0,0,59.8534,2.97385,0.470975,5.53,4.765,137.7675,1.3201425,0.006139297,7.32826956,0,-7.929431741
-4.075121586,130.4,2.096153846,1.429,2.076923077,1146.153846,0.153846154,4605.238167,-1.013173077,1900,91.12307692,0.788461538,0.076923077,0.076923077,110.6747538,16.75192308,1.204615385,0.802,6.519230769,34.38461538,1.150519231,0,3.279141156,11,-2.817915674
-7.482615251,84,6.482,2700,4.482,2915.2,0,4904.666667,-0.09238,3452.5,46.273,0,0,0,54.2789,7.2715,0.55216,6.8,6.002,104.8045,1.346191,0,6.214305366,0,-7.46727759
-8.478107553,94,6.51825,2700,4.48175,6736.85,0,5927,0.10187875,6681.925,82.4105,0,0,0.01825,98.95925,14.296525,0.61865,6.8,4.48175,95.4425,1.43237075,0,5.605088579,0,-8.452862578
-4.649870497,112,3.829835188,1.429,2.281729821,1373.925905,0,5551.85725,-0.861927736,3190.519792,112.0560501,0,0.281729821,0.28313847,60.04311489,9.0240879,1.238019439,-5.816666667,5.860543739,31.51288914,1.130414143,0.000226821,4.581268087,0,-3.281064969
-4.19249598,130.4,1.963476991,1.429,2.073046019,1172.023375,0.146092038,4225.85725,-0.917622352,1825.785245,96.75376187,0,0,0.073046019,106.6050114,16.05916728,1.203871439,0.802,6.474799123,38.30533236,1.166669102,0,3.203481785,0,-2.967352929
-10.178941,167,5.5,2260,4.5,3450,0,9160,0.48,2640,98.35,0,0,0.5,27.99,3.785,0.4,1.67,8.7,79.2,1.1698,0,6.949279374,0,-8.009965213
-4.607626541,118,4.639065817,1.429,2.304317056,1377.848549,0,5878.0858,-0.971291578,3203.467799,112,3.156404812,0.283085633,0.262561925,60.22604119,8.983156405,1.228952583,-5.816666667,6.404104742,31.26043878,1.118368011,0,3.406062331,13,-3.245212247
-3.971569784,27.9,1.875,1.429,2.525,2327.5,0.125,3536.85725,-1.7485,1862.5,103.787,0,0,0,11.72194,1.76,1.33675,0.4,9.725,8.605,1.23175,0,3.732650711,0,-2.577606697
-4.981752078,213,2.416726541,1550,4.416726541,3292.412703,0.239498012,9060.25,-1.587088662,3448.22053,21.34133736,0,0,0,95.03775447,12.64903003,0.678474398,4.31,11.13416679,87.85146333,1.493323274,0.490334559,5.73297391,0,-4.778743393
-4.028561426,109,1.659919028,1.429,2.469635628,1746.963563,0.032388664,5580.2858,-1.374352227,2237.651822,114.1445344,0,0.08097166,0,101.506234,15.32307692,1.151578947,0.4,10.87449393,36.46963563,1.132753036,0,3.946063814,0,-2.827480645
-4.218168948,112,2.583333333,1.429,2.166666667,1508.333333,0.083333333,5909.4858,-1.299791667,2150,96.59166667,0,0.083333333,0.166666667,38.85576667,6.1,1.328333333,0.802,7.583333333,16.75,1.07125,6.70917E-05,3.838457968,0,-2.670633527
-6.737782516,222.3,3.894736842,1960,5.828947368,2777.631579,0,7870.25,-5.355855263,1618.421053,151.2736842,0.092105263,0.013157895,0.013157895,57.07710526,7.155263158,0.477631579,2.9,7.5,139.1447368,1.344894737,0,8.087491788,7,-6.156833671
-4.135753718,130.4,1.926829268,1.429,2.073170732,1198.373984,0.170731707,3690.6858,-0.902357724,1882.926829,91.40081301,0,0,0.073170732,103.8182618,15.64634146,1.208780488,0.802,6.317073171,37.24065041,1.19504065,0,3.162372714,0,-2.940742699
-3.960336421,27.9,1.8886,1.429,2.5114,2394.14,0.1114,3536.85725,-1.762190667,1844.82,105.151896,0,0,0,12.8657,1.94496,1.337974,0.4,9.7114,8.46084,1.233518,0,3.710160122,0,-2.566359411
-3.963077372,123,1.737876802,1.429,2.406290957,1766.055046,0.183486239,4981.904833,-1.578604194,2054.390564,76.75530799,0.131061599,0.01310616,0.01310616,64.89572241,10.39056356,1.22293578,0.4,8.935779817,24.27260813,1.194364351,0,3.767886077,10,-2.701043774
-4.012317115,130.4,1.42680093,1.429,2.061967467,1187.838885,0.170410534,4609.4858,-0.956564679,1753.292022,95.63911696,0.123934934,0.061967467,0.061967467,100.1617145,15.09837335,1.216421379,0.802,6.975987607,35.67776917,1.171022463,0,3.151111216,2,-2.764953067
-4.182059776,130.4,1.995297806,1.429,2.078369906,1183.69906,0.156739812,4808.6858,-0.924184953,1879.310345,93.85877743,0,0,0.0830721,97.31250972,14.64514107,1.215877743,-5.816666667,6.318181818,36.10188088,1.177275862,0,3.159628244,0,-2.946299139
-3.774771497,123,1.476190476,1.429,2.047619048,1138.095238,0.238095238,3801.0858,-1.23297619,1785.714286,59.53809524,0,0,0,107.3619714,16.5952381,1.164761905,0.802,6.333333333,28.57142857,1.179142857,0,3.208623512,0,-2.559279288
-3.144802234,130.4,2.132669983,1.429,2.265339967,2562.354892,0.343283582,5050.5715,-0.408358209,3712.437811,18.56517413,0,0,0.265339967,169.9820398,25.58175788,1.133698176,0.802,9.751243781,51.56716418,1.637393035,0,4.025566956,0,-2.925275363
-9.390057082,60,7.5,6511,4.5,5700,0,9463.666667,-0.21675,5950,70.5,0,0,0.5,38.215,4.505,0.7395,15.7,5.2,101.25,1.5127,0,4.590167356,0,-9.345666925
-4.089403411,130.4,1.953846154,1.429,2.084615385,1247.692308,0.169230769,3855.347,-1.141788462,2000.769231,76.53923077,0,0,0.061538462,89.50152308,13.94230769,1.196692308,0.802,6.338461538,32.54,1.165661538,0,3.158754805,0,-2.835336675
-8.077836642,130,6.241,2330,4.759,2817.1,0,6240,-1.4575,3641.9,71.314,0,0,0,60.9907,3.1198,0.47045,5.53,4.759,138.987,1.321119,0,7.339507938,0,-7.947109739
-2.926820461,138.9,1.035714286,1.429,3.392857143,1035.714286,0.25,2288.5286,-1.875119048,1814.285714,119.7535714,0,0,0,112.4003714,17.21428571,1.307857143,0.802,5.821428571,23.14285714,1.234357143,0,2.906719718,0,-2.022543813
-4.167222726,130.4,2,1.429,2.077160494,1164.351852,0.154320988,4099.904833,-0.950752315,1871.91358,93.88549383,0,0.023148148,0.077160494,101.2524,15.28395062,1.212191358,0.802,6.308641975,35.5308642,1.165887346,1.86366E-05,3.29560007,0,-2.914634743
-4.580924389,112,3.660428571,1.429,2.263857143,1383.528571,0.021857143,4424.35725,-0.890650357,3112.728571,107.0494286,0,0.263857143,0.263857143,61.07774143,9.282042857,1.2379,0.802,5.835285714,31.235,1.141967,0.000212431,4.470704054,0,-3.228082899
-8.534576412,154,6.4625,2700,4.5375,6718.75,0,7183.333333,0.11,6546.25,83.25,0,0,0,102.68625,14.77625,0.613125,6.8,4.5375,103.8,1.4267375,0,5.757454,0,-8.510767414
-3.714172267,130.4,1.866292285,1.429,2.133707715,1743.481749,0.200561572,5166.2858,-1.094762,2010.897179,77.51529616,0,0,0.133707715,75.75397575,11.33172884,1.311752908,0.802,8.674154299,21.32638053,1.216428667,0,3.645493745,0,-2.482990845
-9.342710128,137,5.282608696,1.251,4.891304348,5010.869565,0,3610.417,-2.604782609,5126.086957,63.0326087,0,0,0.456521739,29.19381913,3.594565217,0.96,1.1,4.891304348,57.2826087,1.195543478,0,5.789687116,0,-7.426234836
-3.494426279,123,1.272727273,1.429,1.918181818,1332.727273,0.263636364,3352.1875,-1.237409091,1823.636364,72.60909091,0.090909091,0.009090909,0.009090909,90.18862727,14.52090909,1.212636364,0.557,5.945454545,27.33636364,1.198281818,0,2.628167832,10,-2.360542553
-4.992897705,287,3.322666667,1738,2.677333333,1484,0.333333333,2152.666667,-0.690093333,3674.4,-57.65013333,0,0,0.344,69.712,7.467413333,0.392586667,1.67,2.677333333,304.1706667,1.18592,0,8.18499886,0,-3.814501312
-4.130804128,130.4,2.309669428,1.429,2.100642564,1241.65828,0.131609507,4414.2858,-0.952518,2008.864287,99.42623674,1.006425641,0.100642564,0.100642564,97.12825004,14.66129906,1.233475265,0.802,6.634822327,34.36556476,1.162089494,0,3.221937334,10,-2.878657048
-6.605349813,287,4.1,2260,3.366666667,2983.333333,0,6024.6,-0.153333333,3456.666667,56.18333333,0,0,0.333333333,38.32,4.258333333,0.493333333,1.67,5.5,212.0333333,1.221133333,0.00860896,7.121401362,0,-5.267574807
-4.15062312,130.4,2.171298059,1.429,2.095165588,1188.237533,0.133231823,4025.4858,-0.939969547,1971.640655,97.93288923,0,0.095165588,0.095165588,101.6903616,15.39398553,1.212409593,0.802,6.323563,35.08564903,1.154267225,7.66178E-05,3.667076128,0,-2.880979506
-4.591002992,112,3.595714286,1.429,2.295714286,1385,0.032857143,5033.4858,-0.911361453,3054.428571,103.6374286,0,0.252857143,0.252857143,57.59795714,8.800142857,1.238485714,0.802,5.79,31.48428571,1.144644286,0.007219914,4.431391865,0,-3.238593073
-4.055448408,123,1.92,1.429,2.413333333,1719.333333,0.166666667,5527.632714,-1.495833333,2151.333333,78.09333333,0,0,0.033333333,62.91788,10.06133333,1.219866667,0.4,8.946666667,25.63333333,1.200066667,0,3.780604088,0,-2.81002869
-4.177847919,130.4,2,1.429,2.077942323,1232.657833,0.155884645,3906.6858,-1.032599376,1965.315666,85.62844895,0,0,0.077942323,96.95684661,14.94154326,1.20436477,0.802,6.311769291,36.19641465,1.169127046,0,3.169972919,0,-2.936128217
-4.081356099,160.4,1.477992278,1.429,2.105019305,1210.656371,0.154440154,6085.238167,-0.942583012,1841.467181,98.03158301,0.154440154,0.077220077,0.07953668,94.09547722,14.14138996,1.215760618,-5.816666667,7.13976834,36.90810811,1.16623861,0.014668699,3.168291606,2,-2.829043841
-5.51580716,166.9,2.8526,856,4.7474,2877.74,0.1474,4491.75,-1.318950667,2811.62,35.278936,0,0,0,60.18366,7.27536,0.740734,4.31,9.5474,102.04244,1.503238,0.84426512,5.403398041,0,-5.341383263
-5.144132459,161.7,2.5,4819,5.5,3600,0,6421,-2.4525,3500,99.56666667,0,0.166666667,0.416666667,40.08333333,8.616666667,0.6025,3.77,12.66666667,99.25,1.42375,0.879442833,5.335597802,0,-4.905512523
-4.605899255,118,4.638358103,1.429,2.304317056,1378.131635,0,5878.0858,-0.971157113,3203.467799,111.9162774,3.156404812,0.283085633,0.263269639,60.02434268,8.952158528,1.22895966,-5.816666667,6.404812456,31.23991507,1.118406228,0,3.405734188,13,-3.243453014
-4.584632655,112,3.670714286,1.429,2.265,1383.642857,0.020714286,4424.35725,-0.8884875,3118.785714,107.2985714,0,0.265,0.265,61.08913571,9.2785,1.237785714,0.802,5.836428571,31.275,1.141655,0.000213352,4.477634778,0,-3.231646242
-4.133203435,130.4,2.063441713,1.429,2.079302141,1205.789056,0.158604282,4708.6858,-0.913382236,1886.201427,95.44575734,0.348929421,0.031720856,0.079302141,99.67387105,15.01823949,1.217129262,0.802,6.380650278,36.21252974,1.182910389,0,3.17427599,11,-2.910250512
-3.59383385,130.4,1.570844687,1.429,2.061307902,1465.258856,0.183923706,6262.489857,-1.273441464,2064.713896,76.63814714,0,0,0.061307902,69.84670518,10.50476839,1.25613079,0.802,8.64986376,23.57084469,1.211880109,0,3.24922973,0,-2.374004369
-8.815303426,31.4,3.857142857,1532,3.952380952,761.9047619,0,1890.333333,0.884126984,761.9047619,118.6868254,0,0,0.952380952,2.417460317,1.668253968,0.231111111,1.67,3.857142857,6.758730159,0.987777778,0,8.273406449,0,-4.683844463
